,ages_ranges,genders,behavior,scholarities,audience,topic,country_code
1890,18-24,1,Locals,Graduated,485669,Peace,Alaska
1891,25-44,1,Locals,Graduated,51269,Peace,Alaska
1892,45+,1,Locals,Graduated,593058,Peace,Alaska
1893,18-24,2,Locals,Graduated,939786,Peace,Alaska
1894,25-44,2,Locals,Graduated,894865,Peace,Alaska
1895,45+,2,Locals,Graduated,774647,Peace,Alaska
1896,18-24,1,Locals,No Degree,685537,Peace,Alaska
1897,25-44,1,Locals,No Degree,42799,Peace,Alaska
1898,45+,1,Locals,No Degree,808998,Peace,Alaska
1899,18-24,2,Locals,No Degree,220451,Peace,Alaska
1900,25-44,2,Locals,No Degree,739418,Peace,Alaska
1901,45+,2,Locals,No Degree,962294,Peace,Alaska
1902,18-24,1,Locals,High School,322713,Peace,Alaska
1903,25-44,1,Locals,High School,660270,Peace,Alaska
1904,45+,1,Locals,High School,541316,Peace,Alaska
1905,18-24,2,Locals,High School,103656,Peace,Alaska
1906,25-44,2,Locals,High School,569150,Peace,Alaska
1907,45+,2,Locals,High School,47376,Peace,Alaska
1908,18-24,1,Expats,Graduated,38617,Peace,Arizona
1909,25-44,1,Expats,Graduated,377278,Peace,Arizona
1910,45+,1,Expats,Graduated,889551,Peace,Arizona
1911,18-24,2,Expats,Graduated,476333,Peace,Arizona
1912,25-44,2,Expats,Graduated,750873,Peace,Arizona
1913,45+,2,Expats,Graduated,498131,Peace,Arizona
1914,18-24,1,Expats,No Degree,977147,Peace,Arizona
1915,25-44,1,Expats,No Degree,338847,Peace,Arizona
1916,45+,1,Expats,No Degree,389109,Peace,Arizona
1917,18-24,2,Expats,No Degree,763268,Peace,Arizona
1918,25-44,2,Expats,No Degree,291619,Peace,Arizona
1919,45+,2,Expats,No Degree,679132,Peace,Arizona
1920,18-24,1,Expats,High School,934522,Peace,Arizona
1921,25-44,1,Expats,High School,762576,Peace,Arizona
1922,45+,1,Expats,High School,101031,Peace,Arizona
1923,18-24,2,Expats,High School,235860,Peace,Arizona
1924,25-44,2,Expats,High School,127382,Peace,Arizona
1925,45+,2,Expats,High School,421758,Peace,Arizona
1926,18-24,1,Locals,Graduated,538717,Peace,Arizona
1927,25-44,1,Locals,Graduated,796523,Peace,Arizona
1928,45+,1,Locals,Graduated,737348,Peace,Arizona
1929,18-24,2,Locals,Graduated,493767,Peace,Arizona
1930,25-44,2,Locals,Graduated,395157,Peace,Arizona
1931,45+,2,Locals,Graduated,510921,Peace,Arizona
1932,18-24,1,Locals,No Degree,455772,Peace,Arizona
1933,25-44,1,Locals,No Degree,994131,Peace,Arizona
1934,45+,1,Locals,No Degree,771031,Peace,Arizona
1935,18-24,2,Locals,No Degree,290511,Peace,Arizona
1936,25-44,2,Locals,No Degree,113471,Peace,Arizona
1937,45+,2,Locals,No Degree,608998,Peace,Arizona
1938,18-24,1,Locals,High School,215960,Peace,Arizona
1939,25-44,1,Locals,High School,987136,Peace,Arizona
1940,45+,1,Locals,High School,944475,Peace,Arizona
1941,18-24,2,Locals,High School,688021,Peace,Arizona
1942,25-44,2,Locals,High School,519912,Peace,Arizona
1943,45+,2,Locals,High School,713595,Peace,Arizona
1944,18-24,1,Expats,Graduated,429873,Peace,Arkansas
1945,25-44,1,Expats,Graduated,490039,Peace,Arkansas
1946,45+,1,Expats,Graduated,878770,Peace,Arkansas
1947,18-24,2,Expats,Graduated,729872,Peace,Arkansas
1948,25-44,2,Expats,Graduated,936903,Peace,Arkansas
1949,45+,2,Expats,Graduated,195604,Peace,Arkansas
1950,18-24,1,Expats,No Degree,781788,Peace,Arkansas
1951,25-44,1,Expats,No Degree,679992,Peace,Arkansas
1952,45+,1,Expats,No Degree,611865,Peace,Arkansas
1953,18-24,2,Expats,No Degree,156796,Peace,Arkansas
1954,25-44,2,Expats,No Degree,708096,Peace,Arkansas
1955,45+,2,Expats,No Degree,285110,Peace,Arkansas
1956,18-24,1,Expats,High School,280963,Peace,Arkansas
1957,25-44,1,Expats,High School,3411,Peace,Arkansas
1958,45+,1,Expats,High School,640952,Peace,Arkansas
1959,18-24,2,Expats,High School,725338,Peace,Arkansas
1960,25-44,2,Expats,High School,256390,Peace,Arkansas
1961,45+,2,Expats,High School,678249,Peace,Arkansas
1962,18-24,1,Locals,Graduated,564609,Peace,Arkansas
1963,25-44,1,Locals,Graduated,663014,Peace,Arkansas
1964,45+,1,Locals,Graduated,635105,Peace,Arkansas
1965,18-24,2,Locals,Graduated,371718,Peace,Arkansas
1966,25-44,2,Locals,Graduated,430086,Peace,Arkansas
1967,45+,2,Locals,Graduated,263535,Peace,Arkansas
1968,18-24,1,Locals,No Degree,918121,Peace,Arkansas
1969,25-44,1,Locals,No Degree,571225,Peace,Arkansas
1970,45+,1,Locals,No Degree,905356,Peace,Arkansas
1971,18-24,2,Locals,No Degree,601365,Peace,Arkansas
1972,25-44,2,Locals,No Degree,450478,Peace,Arkansas
1973,45+,2,Locals,No Degree,682523,Peace,Arkansas
1974,18-24,1,Locals,High School,680158,Peace,Arkansas
1975,25-44,1,Locals,High School,344456,Peace,Arkansas
1976,45+,1,Locals,High School,304156,Peace,Arkansas
1977,18-24,2,Locals,High School,550252,Peace,Arkansas
1978,25-44,2,Locals,High School,276232,Peace,Arkansas
1979,45+,2,Locals,High School,25131,Peace,Arkansas
1980,18-24,1,Expats,Graduated,25759,Peace,California
1981,25-44,1,Expats,Graduated,291028,Peace,California
1982,45+,1,Expats,Graduated,482180,Peace,California
1983,18-24,2,Expats,Graduated,967619,Peace,California
1984,25-44,2,Expats,Graduated,651909,Peace,California
1985,45+,2,Expats,Graduated,255046,Peace,California
1986,18-24,1,Expats,No Degree,20685,Peace,California
1987,25-44,1,Expats,No Degree,616854,Peace,California
1988,45+,1,Expats,No Degree,392463,Peace,California
1989,18-24,2,Expats,No Degree,271040,Peace,California
1990,25-44,2,Expats,No Degree,466268,Peace,California
1991,45+,2,Expats,No Degree,306816,Peace,California
1992,18-24,1,Expats,High School,484425,Peace,California
1993,25-44,1,Expats,High School,400455,Peace,California
1994,45+,1,Expats,High School,252964,Peace,California
1995,18-24,2,Expats,High School,22499,Peace,California
1996,25-44,2,Expats,High School,982405,Peace,California
1997,45+,2,Expats,High School,265268,Peace,California
1998,18-24,1,Locals,Graduated,288895,Peace,California
1999,25-44,1,Locals,Graduated,43611,Peace,California
2000,45+,1,Locals,Graduated,697404,Peace,California
2001,18-24,2,Locals,Graduated,301483,Peace,California
2002,25-44,2,Locals,Graduated,234794,Peace,California
2003,45+,2,Locals,Graduated,364407,Peace,California
2004,18-24,1,Locals,No Degree,71664,Peace,California
2005,25-44,1,Locals,No Degree,637656,Peace,California
2006,45+,1,Locals,No Degree,79391,Peace,California
2007,18-24,2,Locals,No Degree,538553,Peace,California
2008,25-44,2,Locals,No Degree,577698,Peace,California
2009,45+,2,Locals,No Degree,304427,Peace,California
2010,18-24,1,Locals,High School,452651,Peace,California
2011,25-44,1,Locals,High School,994647,Peace,California
2012,45+,1,Locals,High School,953977,Peace,California
2013,18-24,2,Locals,High School,481247,Peace,California
2014,25-44,2,Locals,High School,454849,Peace,California
2015,45+,2,Locals,High School,26939,Peace,California
2016,18-24,1,Expats,Graduated,807712,Peace,Colorado
2017,25-44,1,Expats,Graduated,293443,Peace,Colorado
2018,45+,1,Expats,Graduated,740518,Peace,Colorado
2019,18-24,2,Expats,Graduated,119918,Peace,Colorado
2020,25-44,2,Expats,Graduated,948197,Peace,Colorado
2021,45+,2,Expats,Graduated,674518,Peace,Colorado
2022,18-24,1,Expats,No Degree,293055,Peace,Colorado
2023,25-44,1,Expats,No Degree,554580,Peace,Colorado
2024,45+,1,Expats,No Degree,334761,Peace,Colorado
2025,18-24,2,Expats,No Degree,301574,Peace,Colorado
2026,25-44,2,Expats,No Degree,809151,Peace,Colorado
2027,45+,2,Expats,No Degree,93941,Peace,Colorado
2028,18-24,1,Expats,High School,321915,Peace,Colorado
2029,25-44,1,Expats,High School,87360,Peace,Colorado
2030,45+,1,Expats,High School,563362,Peace,Colorado
2031,18-24,2,Expats,High School,877325,Peace,Colorado
2032,25-44,2,Expats,High School,144519,Peace,Colorado
2033,45+,2,Expats,High School,963114,Peace,Colorado
2034,18-24,1,Locals,Graduated,531311,Peace,Colorado
2035,25-44,1,Locals,Graduated,465107,Peace,Colorado
2036,45+,1,Locals,Graduated,295246,Peace,Colorado
2037,18-24,2,Locals,Graduated,606423,Peace,Colorado
2038,25-44,2,Locals,Graduated,565699,Peace,Colorado
2039,45+,2,Locals,Graduated,645386,Peace,Colorado
2040,18-24,1,Locals,No Degree,369202,Peace,Colorado
2041,25-44,1,Locals,No Degree,961856,Peace,Colorado
2042,45+,1,Locals,No Degree,180902,Peace,Colorado
2043,18-24,2,Locals,No Degree,518219,Peace,Colorado
2044,25-44,2,Locals,No Degree,615871,Peace,Colorado
2045,45+,2,Locals,No Degree,129677,Peace,Colorado
2046,18-24,1,Locals,High School,778733,Peace,Colorado
2047,25-44,1,Locals,High School,811586,Peace,Colorado
2048,45+,1,Locals,High School,392631,Peace,Colorado
2049,18-24,2,Locals,High School,695759,Peace,Colorado
2050,25-44,2,Locals,High School,949919,Peace,Colorado
2051,45+,2,Locals,High School,327514,Peace,Colorado
2052,18-24,1,Expats,Graduated,94292,Peace,Connecticut
2053,25-44,1,Expats,Graduated,706105,Peace,Connecticut
2054,45+,1,Expats,Graduated,855470,Peace,Connecticut
2055,18-24,2,Expats,Graduated,586425,Peace,Connecticut
2056,25-44,2,Expats,Graduated,341365,Peace,Connecticut
2057,45+,2,Expats,Graduated,653281,Peace,Connecticut
2058,18-24,1,Expats,No Degree,774108,Peace,Connecticut
2059,25-44,1,Expats,No Degree,791264,Peace,Connecticut
2060,45+,1,Expats,No Degree,407671,Peace,Connecticut
2061,18-24,2,Expats,No Degree,733177,Peace,Connecticut
2062,25-44,2,Expats,No Degree,554676,Peace,Connecticut
2063,45+,2,Expats,No Degree,695320,Peace,Connecticut
2064,18-24,1,Expats,High School,108555,Peace,Connecticut
2065,25-44,1,Expats,High School,351909,Peace,Connecticut
2066,45+,1,Expats,High School,984406,Peace,Connecticut
2067,18-24,2,Expats,High School,519457,Peace,Connecticut
2068,25-44,2,Expats,High School,974846,Peace,Connecticut
2069,45+,2,Expats,High School,134423,Peace,Connecticut
2070,18-24,1,Locals,Graduated,618505,Peace,Connecticut
2071,25-44,1,Locals,Graduated,535589,Peace,Connecticut
2072,45+,1,Locals,Graduated,139989,Peace,Connecticut
2073,18-24,2,Locals,Graduated,907879,Peace,Connecticut
2074,25-44,2,Locals,Graduated,645829,Peace,Connecticut
2075,45+,2,Locals,Graduated,489824,Peace,Connecticut
2076,18-24,1,Locals,No Degree,601354,Peace,Connecticut
2077,25-44,1,Locals,No Degree,878828,Peace,Connecticut
2078,45+,1,Locals,No Degree,805369,Peace,Connecticut
2079,18-24,2,Locals,No Degree,265839,Peace,Connecticut
2080,25-44,2,Locals,No Degree,229527,Peace,Connecticut
2081,45+,2,Locals,No Degree,735181,Peace,Connecticut
2082,18-24,1,Locals,High School,631632,Peace,Connecticut
2083,25-44,1,Locals,High School,636478,Peace,Connecticut
2084,45+,1,Locals,High School,761279,Peace,Connecticut
2085,18-24,2,Locals,High School,616122,Peace,Connecticut
2086,25-44,2,Locals,High School,267402,Peace,Connecticut
2087,45+,2,Locals,High School,977228,Peace,Connecticut
2088,18-24,1,Expats,Graduated,323511,Peace,Delaware
2089,25-44,1,Expats,Graduated,987580,Peace,Delaware
2090,45+,1,Expats,Graduated,210290,Peace,Delaware
2091,18-24,2,Expats,Graduated,451320,Peace,Delaware
2092,25-44,2,Expats,Graduated,275971,Peace,Delaware
2093,45+,2,Expats,Graduated,71266,Peace,Delaware
2094,18-24,1,Expats,No Degree,845292,Peace,Delaware
2095,25-44,1,Expats,No Degree,136883,Peace,Delaware
2096,45+,1,Expats,No Degree,510918,Peace,Delaware
2097,18-24,2,Expats,No Degree,237190,Peace,Delaware
2098,25-44,2,Expats,No Degree,342547,Peace,Delaware
2099,45+,2,Expats,No Degree,755103,Peace,Delaware
2100,18-24,1,Expats,High School,919190,Peace,Delaware
2101,25-44,1,Expats,High School,821759,Peace,Delaware
2102,45+,1,Expats,High School,543934,Peace,Delaware
2103,18-24,2,Expats,High School,298342,Peace,Delaware
2104,25-44,2,Expats,High School,773121,Peace,Delaware
2105,45+,2,Expats,High School,489783,Peace,Delaware
2106,18-24,1,Locals,Graduated,372241,Peace,Delaware
2107,25-44,1,Locals,Graduated,693896,Peace,Delaware
2108,45+,1,Locals,Graduated,254692,Peace,Delaware
2109,18-24,2,Locals,Graduated,45503,Peace,Delaware
2110,25-44,2,Locals,Graduated,710059,Peace,Delaware
2111,45+,2,Locals,Graduated,641453,Peace,Delaware
2112,18-24,1,Locals,No Degree,545412,Peace,Delaware
2113,25-44,1,Locals,No Degree,121443,Peace,Delaware
2114,45+,1,Locals,No Degree,552027,Peace,Delaware
2115,18-24,2,Locals,No Degree,643902,Peace,Delaware
2116,25-44,2,Locals,No Degree,685693,Peace,Delaware
2117,45+,2,Locals,No Degree,258865,Peace,Delaware
2118,18-24,1,Locals,High School,5746,Peace,Delaware
2119,25-44,1,Locals,High School,426592,Peace,Delaware
2120,45+,1,Locals,High School,495956,Peace,Delaware
2121,18-24,2,Locals,High School,629153,Peace,Delaware
2122,25-44,2,Locals,High School,240953,Peace,Delaware
2123,45+,2,Locals,High School,665626,Peace,Delaware
2124,18-24,1,Expats,Graduated,695470,Peace,District of Columbia
2125,25-44,1,Expats,Graduated,104914,Peace,District of Columbia
2126,45+,1,Expats,Graduated,899750,Peace,District of Columbia
2127,18-24,2,Expats,Graduated,1433,Peace,District of Columbia
2128,25-44,2,Expats,Graduated,231847,Peace,District of Columbia
2129,45+,2,Expats,Graduated,502463,Peace,District of Columbia
2130,18-24,1,Expats,No Degree,65117,Peace,District of Columbia
2131,25-44,1,Expats,No Degree,943389,Peace,District of Columbia
2132,45+,1,Expats,No Degree,108782,Peace,District of Columbia
2133,18-24,2,Expats,No Degree,681061,Peace,District of Columbia
2134,25-44,2,Expats,No Degree,897886,Peace,District of Columbia
2135,45+,2,Expats,No Degree,936336,Peace,District of Columbia
2136,18-24,1,Expats,High School,704512,Peace,District of Columbia
2137,25-44,1,Expats,High School,174835,Peace,District of Columbia
2138,45+,1,Expats,High School,355701,Peace,District of Columbia
2139,18-24,2,Expats,High School,747714,Peace,District of Columbia
2140,25-44,2,Expats,High School,217828,Peace,District of Columbia
2141,45+,2,Expats,High School,743541,Peace,District of Columbia
2142,18-24,1,Locals,Graduated,500204,Peace,District of Columbia
2143,25-44,1,Locals,Graduated,314698,Peace,District of Columbia
2144,45+,1,Locals,Graduated,180957,Peace,District of Columbia
2145,18-24,2,Locals,Graduated,427970,Peace,District of Columbia
2146,25-44,2,Locals,Graduated,737125,Peace,District of Columbia
2147,45+,2,Locals,Graduated,729055,Peace,District of Columbia
2148,18-24,1,Locals,No Degree,701375,Peace,District of Columbia
2149,25-44,1,Locals,No Degree,220657,Peace,District of Columbia
2150,45+,1,Locals,No Degree,449305,Peace,District of Columbia
2151,18-24,2,Locals,No Degree,28055,Peace,District of Columbia
2152,25-44,2,Locals,No Degree,161339,Peace,District of Columbia
2153,45+,2,Locals,No Degree,911622,Peace,District of Columbia
2154,18-24,1,Locals,High School,848145,Peace,District of Columbia
2155,25-44,1,Locals,High School,364181,Peace,District of Columbia
2156,45+,1,Locals,High School,739864,Peace,District of Columbia
2157,18-24,2,Locals,High School,293178,Peace,District of Columbia
2158,25-44,2,Locals,High School,299075,Peace,District of Columbia
2159,45+,2,Locals,High School,795265,Peace,District of Columbia
2160,18-24,1,Expats,Graduated,775322,Peace,Florida
2161,25-44,1,Expats,Graduated,314772,Peace,Florida
2162,45+,1,Expats,Graduated,731101,Peace,Florida
2163,18-24,2,Expats,Graduated,48542,Peace,Florida
2164,25-44,2,Expats,Graduated,257663,Peace,Florida
2165,45+,2,Expats,Graduated,441212,Peace,Florida
2166,18-24,1,Expats,No Degree,834426,Peace,Florida
2167,25-44,1,Expats,No Degree,382284,Peace,Florida
2168,45+,1,Expats,No Degree,913169,Peace,Florida
2169,18-24,2,Expats,No Degree,945803,Peace,Florida
2170,25-44,2,Expats,No Degree,299828,Peace,Florida
2171,45+,2,Expats,No Degree,992843,Peace,Florida
2172,18-24,1,Expats,High School,312995,Peace,Florida
2173,25-44,1,Expats,High School,856562,Peace,Florida
2174,45+,1,Expats,High School,895847,Peace,Florida
2175,18-24,2,Expats,High School,914161,Peace,Florida
2176,25-44,2,Expats,High School,344441,Peace,Florida
2177,45+,2,Expats,High School,843846,Peace,Florida
2178,18-24,1,Locals,Graduated,341076,Peace,Florida
2179,25-44,1,Locals,Graduated,206312,Peace,Florida
2180,45+,1,Locals,Graduated,627849,Peace,Florida
2181,18-24,2,Locals,Graduated,576526,Peace,Florida
2182,25-44,2,Locals,Graduated,68413,Peace,Florida
2183,45+,2,Locals,Graduated,782121,Peace,Florida
2184,18-24,1,Locals,No Degree,446027,Peace,Florida
2185,25-44,1,Locals,No Degree,139389,Peace,Florida
2186,45+,1,Locals,No Degree,210144,Peace,Florida
2187,18-24,2,Locals,No Degree,746341,Peace,Florida
2188,25-44,2,Locals,No Degree,368837,Peace,Florida
2189,45+,2,Locals,No Degree,311669,Peace,Florida
2190,18-24,1,Locals,High School,800466,Peace,Florida
2191,25-44,1,Locals,High School,190499,Peace,Florida
2192,45+,1,Locals,High School,175727,Peace,Florida
2193,18-24,2,Locals,High School,535,Peace,Florida
2194,25-44,2,Locals,High School,602970,Peace,Florida
2195,45+,2,Locals,High School,372554,Peace,Florida
2196,18-24,1,Expats,Graduated,933166,Peace,Georgia
2197,25-44,1,Expats,Graduated,212454,Peace,Georgia
2198,45+,1,Expats,Graduated,655495,Peace,Georgia
2199,18-24,2,Expats,Graduated,558273,Peace,Georgia
2200,25-44,2,Expats,Graduated,578037,Peace,Georgia
2201,45+,2,Expats,Graduated,340390,Peace,Georgia
2202,18-24,1,Expats,No Degree,14408,Peace,Georgia
2203,25-44,1,Expats,No Degree,580469,Peace,Georgia
2204,45+,1,Expats,No Degree,402992,Peace,Georgia
2205,18-24,2,Expats,No Degree,452830,Peace,Georgia
2206,25-44,2,Expats,No Degree,588925,Peace,Georgia
2207,45+,2,Expats,No Degree,76274,Peace,Georgia
2208,18-24,1,Expats,High School,649363,Peace,Georgia
2209,25-44,1,Expats,High School,662623,Peace,Georgia
2210,45+,1,Expats,High School,669401,Peace,Georgia
2211,18-24,2,Expats,High School,915163,Peace,Georgia
2212,25-44,2,Expats,High School,51977,Peace,Georgia
2213,45+,2,Expats,High School,890255,Peace,Georgia
2214,18-24,1,Locals,Graduated,22047,Peace,Georgia
2215,25-44,1,Locals,Graduated,462037,Peace,Georgia
2216,45+,1,Locals,Graduated,374133,Peace,Georgia
2217,18-24,2,Locals,Graduated,329535,Peace,Georgia
2218,25-44,2,Locals,Graduated,660465,Peace,Georgia
2219,45+,2,Locals,Graduated,877041,Peace,Georgia
2220,18-24,1,Locals,No Degree,409686,Peace,Georgia
2221,25-44,1,Locals,No Degree,392778,Peace,Georgia
2222,45+,1,Locals,No Degree,270904,Peace,Georgia
2223,18-24,2,Locals,No Degree,956541,Peace,Georgia
2224,25-44,2,Locals,No Degree,84365,Peace,Georgia
2225,45+,2,Locals,No Degree,827881,Peace,Georgia
2226,18-24,1,Locals,High School,870794,Peace,Georgia
2227,25-44,1,Locals,High School,355209,Peace,Georgia
2228,45+,1,Locals,High School,91011,Peace,Georgia
2229,18-24,2,Locals,High School,660323,Peace,Georgia
2230,25-44,2,Locals,High School,580352,Peace,Georgia
2231,45+,2,Locals,High School,146892,Peace,Georgia
2232,18-24,1,Expats,Graduated,256393,Peace,Hawaii
2233,25-44,1,Expats,Graduated,830811,Peace,Hawaii
2234,45+,1,Expats,Graduated,50460,Peace,Hawaii
2235,18-24,2,Expats,Graduated,283279,Peace,Hawaii
2236,25-44,2,Expats,Graduated,208013,Peace,Hawaii
2237,45+,2,Expats,Graduated,815227,Peace,Hawaii
2238,18-24,1,Expats,No Degree,931981,Peace,Hawaii
2239,25-44,1,Expats,No Degree,595166,Peace,Hawaii
2240,45+,1,Expats,No Degree,167067,Peace,Hawaii
2241,18-24,2,Expats,No Degree,43666,Peace,Hawaii
2242,25-44,2,Expats,No Degree,497360,Peace,Hawaii
2243,45+,2,Expats,No Degree,642824,Peace,Hawaii
2244,18-24,1,Expats,High School,179387,Peace,Hawaii
2245,25-44,1,Expats,High School,934839,Peace,Hawaii
2246,45+,1,Expats,High School,922495,Peace,Hawaii
2247,18-24,2,Expats,High School,39678,Peace,Hawaii
2248,25-44,2,Expats,High School,81025,Peace,Hawaii
2249,45+,2,Expats,High School,883504,Peace,Hawaii
2250,18-24,1,Locals,Graduated,991522,Peace,Hawaii
2251,25-44,1,Locals,Graduated,673288,Peace,Hawaii
2252,45+,1,Locals,Graduated,861834,Peace,Hawaii
2253,18-24,2,Locals,Graduated,239747,Peace,Hawaii
2254,25-44,2,Locals,Graduated,599572,Peace,Hawaii
2255,45+,2,Locals,Graduated,693032,Peace,Hawaii
2256,18-24,1,Locals,No Degree,766562,Peace,Hawaii
2257,25-44,1,Locals,No Degree,489856,Peace,Hawaii
2258,45+,1,Locals,No Degree,392567,Peace,Hawaii
2259,18-24,2,Locals,No Degree,649587,Peace,Hawaii
2260,25-44,2,Locals,No Degree,566613,Peace,Hawaii
2261,45+,2,Locals,No Degree,295964,Peace,Hawaii
2262,18-24,1,Locals,High School,257818,Peace,Hawaii
2263,25-44,1,Locals,High School,166062,Peace,Hawaii
2264,45+,1,Locals,High School,286863,Peace,Hawaii
2265,18-24,2,Locals,High School,785595,Peace,Hawaii
2266,25-44,2,Locals,High School,85667,Peace,Hawaii
2267,45+,2,Locals,High School,69096,Peace,Hawaii
2268,18-24,1,Expats,Graduated,147067,Peace,Idaho
2269,25-44,1,Expats,Graduated,530500,Peace,Idaho
2270,45+,1,Expats,Graduated,251646,Peace,Idaho
2271,18-24,2,Expats,Graduated,827522,Peace,Idaho
2272,25-44,2,Expats,Graduated,483260,Peace,Idaho
2273,45+,2,Expats,Graduated,853716,Peace,Idaho
2274,18-24,1,Expats,No Degree,884467,Peace,Idaho
2275,25-44,1,Expats,No Degree,982756,Peace,Idaho
2276,45+,1,Expats,No Degree,880296,Peace,Idaho
2277,18-24,2,Expats,No Degree,856664,Peace,Idaho
2278,25-44,2,Expats,No Degree,731297,Peace,Idaho
2279,45+,2,Expats,No Degree,789596,Peace,Idaho
2280,18-24,1,Expats,High School,746069,Peace,Idaho
2281,25-44,1,Expats,High School,614643,Peace,Idaho
2282,45+,1,Expats,High School,576665,Peace,Idaho
2283,18-24,2,Expats,High School,202527,Peace,Idaho
2284,25-44,2,Expats,High School,368998,Peace,Idaho
2285,45+,2,Expats,High School,734072,Peace,Idaho
2286,18-24,1,Locals,Graduated,34772,Peace,Idaho
2287,25-44,1,Locals,Graduated,626611,Peace,Idaho
2288,45+,1,Locals,Graduated,932417,Peace,Idaho
2289,18-24,2,Locals,Graduated,329058,Peace,Idaho
2290,25-44,2,Locals,Graduated,601304,Peace,Idaho
2291,45+,2,Locals,Graduated,50671,Peace,Idaho
2292,18-24,1,Locals,No Degree,178789,Peace,Idaho
2293,25-44,1,Locals,No Degree,282829,Peace,Idaho
2294,45+,1,Locals,No Degree,89189,Peace,Idaho
2295,18-24,2,Locals,No Degree,435934,Peace,Idaho
2296,25-44,2,Locals,No Degree,9477,Peace,Idaho
2297,45+,2,Locals,No Degree,681904,Peace,Idaho
2298,18-24,1,Locals,High School,762792,Peace,Idaho
2299,25-44,1,Locals,High School,69592,Peace,Idaho
2300,45+,1,Locals,High School,613385,Peace,Idaho
2301,18-24,2,Locals,High School,58149,Peace,Idaho
2302,25-44,2,Locals,High School,100195,Peace,Idaho
2303,45+,2,Locals,High School,923048,Peace,Idaho
2304,18-24,1,Expats,Graduated,226620,Peace,Illinois
2305,25-44,1,Expats,Graduated,181784,Peace,Illinois
2306,45+,1,Expats,Graduated,425754,Peace,Illinois
2307,18-24,2,Expats,Graduated,462866,Peace,Illinois
2308,25-44,2,Expats,Graduated,274507,Peace,Illinois
2309,45+,2,Expats,Graduated,513267,Peace,Illinois
2310,18-24,1,Expats,No Degree,45164,Peace,Illinois
2311,25-44,1,Expats,No Degree,461110,Peace,Illinois
2312,45+,1,Expats,No Degree,855806,Peace,Illinois
2313,18-24,2,Expats,No Degree,650938,Peace,Illinois
2314,25-44,2,Expats,No Degree,424014,Peace,Illinois
