,experiment_id,interest_id,country_code,min_age,max_age,target_request,topic,ground_truth_column,citizenship,is_denominator,gender,placebo_query,interest_query,placebo_id,scholarity,languages,interest,audience,age_range
44,8e88c574-2854-48f5-acbb-3abefa7a539b,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,18.0,24.0,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],7000,18-24
45,8e88c574-2854-48f5-acbb-3abefa7a539b,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,18.0,24.0,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],130000,18-24
140,8ca69132-e6c7-49ad-9d22-7ad3b65b1e94,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [1], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,GRAD,NOTSELECTED,],65000,25-44
141,8ca69132-e6c7-49ad-9d22-7ad3b65b1e94,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [1], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,GRAD,NOTSELECTED,],1400000,25-44
142,a90e3119-d453-486b-8f44-dc967bf25fe5,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [1], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,ND,NOTSELECTED,],180000,25-44
143,a90e3119-d453-486b-8f44-dc967bf25fe5,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [1], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,ND,NOTSELECTED,],4100000,25-44
144,5112f655-64cd-4b11-96c5-ce8e42360d76,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [1], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],18000,25-44
145,5112f655-64cd-4b11-96c5-ce8e42360d76,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [1], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],470000,25-44
160,7eb173c5-c647-4ca3-880c-4c4338464d12,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [2], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,GRAD,NOTSELECTED,],24000,25-44
161,7eb173c5-c647-4ca3-880c-4c4338464d12,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [2], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,GRAD,NOTSELECTED,],410000,25-44
162,3eec95ac-b8a7-47bf-b0e4-e5332b448741,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [2], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,ND,NOTSELECTED,],57000,25-44
163,3eec95ac-b8a7-47bf-b0e4-e5332b448741,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [2], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,ND,NOTSELECTED,],1200000,25-44
164,c16ce3ae-5015-4702-a99e-e863dce8bb16,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [2], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],7500,25-44
165,c16ce3ae-5015-4702-a99e-e863dce8bb16,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,25.0,44.0,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [2], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],140000,25-44
200,a36ed761-eff3-4830-a6bf-faedda7da51f,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 45, 'genders': [1], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,GRAD,NOTSELECTED,],7300,45+
201,a36ed761-eff3-4830-a6bf-faedda7da51f,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 45, 'genders': [1], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,GRAD,NOTSELECTED,],180000,45+
202,b10aaac3-31f6-4813-aeaf-e5c3d92ffc0c,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 45, 'genders': [1], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,ND,NOTSELECTED,],28000,45+
203,b10aaac3-31f6-4813-aeaf-e5c3d92ffc0c,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 45, 'genders': [1], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,ND,NOTSELECTED,],670000,45+
204,95ccc8a0-3397-44be-9b56-90242d9fdfb5,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 45, 'genders': [1], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],2300,45+
205,95ccc8a0-3397-44be-9b56-90242d9fdfb5,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 45, 'genders': [1], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Male,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],63000,45+
220,b3a4a96c-bb11-483b-be67-c480facf7fea,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 45, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,GRAD,NOTSELECTED,],2200,45+
221,b3a4a96c-bb11-483b-be67-c480facf7fea,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 45, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,GRAD,NOTSELECTED,],43000,45+
222,f5a8856d-a30e-4461-aff9-956f8064c3fb,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 45, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,ND,NOTSELECTED,],7900,45+
223,f5a8856d-a30e-4461-aff9-956f8064c3fb,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 45, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,ND,NOTSELECTED,],220000,45+
224,03964bf4-ba85-42e9-ae8f-bb2c383602fc,34ef934b-b198-42f1-b50b-8ad0b56f240a,QA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 45, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],970,45+
225,03964bf4-ba85-42e9-ae8f-bb2c383602fc,34ef934b-b198-42f1-b50b-8ad0b56f240a,SA,45.0,NOTSELECTED,"{'flexible_spec': [{'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 45, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",no_interest_selected,arab_interests,Locals,True,Female,NOTSELECTED,"{u'or': None, u'name': u'no_interest_selected'}",NOTSELECTED,HS,NOTSELECTED,],18000,45+
260,616e2cba-b136-41dd-a994-d6d8cbbc9281,f2212830-e4a5-46b9-8d81-2b63f0cf4163,QA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Male,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,GRAD,NOTSELECTED,"AND:[[Fitness and wellness,]]",11000,18-24
261,616e2cba-b136-41dd-a994-d6d8cbbc9281,f2212830-e4a5-46b9-8d81-2b63f0cf4163,SA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Male,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,GRAD,NOTSELECTED,"AND:[[Fitness and wellness,]]",190000,18-24
262,5b88cf27-c94d-4a95-82e7-ed4c6dc60957,f2212830-e4a5-46b9-8d81-2b63f0cf4163,QA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Male,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,ND,NOTSELECTED,"AND:[[Fitness and wellness,]]",17000,18-24
263,5b88cf27-c94d-4a95-82e7-ed4c6dc60957,f2212830-e4a5-46b9-8d81-2b63f0cf4163,SA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Male,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,ND,NOTSELECTED,"AND:[[Fitness and wellness,]]",840000,18-24
264,45dbaa56-075d-4967-acd5-367b3eb1036c,f2212830-e4a5-46b9-8d81-2b63f0cf4163,QA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Male,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,HS,NOTSELECTED,"AND:[[Fitness and wellness,]]",4000,18-24
265,45dbaa56-075d-4967-acd5-367b3eb1036c,f2212830-e4a5-46b9-8d81-2b63f0cf4163,SA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Male,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,HS,NOTSELECTED,"AND:[[Fitness and wellness,]]",100000,18-24
280,b75a5324-53a6-46bb-8902-bf124681cd08,f2212830-e4a5-46b9-8d81-2b63f0cf4163,QA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Female,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,GRAD,NOTSELECTED,"AND:[[Fitness and wellness,]]",4100,18-24
281,b75a5324-53a6-46bb-8902-bf124681cd08,f2212830-e4a5-46b9-8d81-2b63f0cf4163,SA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Female,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,GRAD,NOTSELECTED,"AND:[[Fitness and wellness,]]",59000,18-24
282,e8a1cea4-a8c4-4413-a185-0438962872aa,f2212830-e4a5-46b9-8d81-2b63f0cf4163,QA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Female,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,ND,NOTSELECTED,"AND:[[Fitness and wellness,]]",5500,18-24
283,e8a1cea4-a8c4-4413-a185-0438962872aa,f2212830-e4a5-46b9-8d81-2b63f0cf4163,SA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Female,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,ND,NOTSELECTED,"AND:[[Fitness and wellness,]]",210000,18-24
284,ab2a2ecb-5c99-48a3-afff-c61e85eac983,f2212830-e4a5-46b9-8d81-2b63f0cf4163,QA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Female,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,HS,NOTSELECTED,"AND:[[Fitness and wellness,]]",2200,18-24
285,ab2a2ecb-5c99-48a3-afff-c61e85eac983,f2212830-e4a5-46b9-8d81-2b63f0cf4163,SA,18.0,24.0,"{'flexible_spec': [{'interests': [{'id': 6003384248805}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",fitness and wellness,arab_interests,Locals,False,Female,NOTSELECTED,"{u'or': [6003384248805], u'name': u'fitness and wellness'}",NOTSELECTED,HS,NOTSELECTED,"AND:[[Fitness and wellness,]]",47000,18-24
